"STN_CD","LONGITUDE","LATITUDE","STN_NM","LOAD_DATE"
"2601618","129.09251","35.27177",팔송,"20220104"
"2601618","129.09251","35.27177",팔송,"20231208"
"2601621","129.0912","35.2584",두실역,"20220104"
"2601621","129.0912","35.2584",두실역,"20231208"
"2601622","129.0912","35.25429",행림병원,"20220104"
"2601622","129.0912","35.25429",행림병원,"20231208"
"2601624","129.09277","35.24223",금정구청.부산가톨릭대,"20220104"
"2601624","129.09277","35.24223",금정구청.부산가톨릭대,"20231208"
"2601626","129.09172","35.2358",경남한신아파트,"20220104"
"2601626","129.09172","35.2358",경남한신아파트,"20231208"
"2601630","129.08503","35.2185",온천장역,"20220104"
"2601630","129.08503","35.2185",온천장역,"20231208"
"2601631","129.08514","35.21677",온천입구,"20220104"
"2601631","129.08514","35.21677",온천입구,"20231208"
"2601633","129.08227","35.20939",동래우체국,"20220104"
"2601633","129.08227","35.20939",동래우체국,"20231208"
"2601634","129.08277","35.20434",동래전화국,"20220104"
"2601634","129.08277","35.20434",동래전화국,"20231208"
"2601639","129.06472","35.20102",사직1치안센터,"20220104"
"2601639","129.06472","35.20102",사직1치안센터,"20231208"
"2601640","129.06039","35.19543",사직야구장,"20220104"
"2601640","129.06039","35.19543",사직야구장,"20231208"
"2601641","129.0652","35.19638",사직운동장,"20220104"
"2601641","129.0652","35.19638",사직운동장,"20231208"
"2601645","129.07447","35.19319",법원후문,"20220104"
"2601645","129.07447","35.19319",법원후문,"20231208"
"2601646","129.07333","35.19396",거제리대조연립,"20220104"
"2601646","129.07333","35.19396",거제리대조연립,"20231208"
"2601647","129.07072","35.19392",남문초.연제우체국,"20220104"
"2601647","129.07072","35.19392",남문초.연제우체국,"20231208"
"2601648","129.0682","35.1934",현대쌍용아파트,"20220104"
"2601648","129.0682","35.1934",현대쌍용아파트,"20231208"
"2601651","129.06147","35.19827",사직사거리,"20220104"
"2601651","129.06147","35.19827",사직사거리,"20231208"
"2601658","129.08257","35.20982",동래우체국,"20220104"
"2601658","129.08257","35.20982",동래우체국,"20231208"
"2601660","129.08517","35.21651",온천입구,"20220104"
"2601660","129.08517","35.21651",온천입구,"20231208"
"2601664","129.0921","35.23158",금정세무서,"20220104"
"2601664","129.0921","35.23158",금정세무서,"20231208"
"2601665","129.09226","35.23651",경남한신아파트,"20220104"
"2601665","129.09226","35.23651",경남한신아파트,"20231208"
"2601667","129.09322","35.24233",금정구청.부산가톨릭대,"20220104"
"2601667","129.09322","35.24233",금정구청.부산가톨릭대,"20231208"
"2601669","129.09154","35.25379",행림병원,"20220104"
"2601669","129.09154","35.25379",행림병원,"20231208"
"2601670","129.09154","35.25834",두실역,"20220104"
"2601670","129.09154","35.25834",두실역,"20231208"
